"Gene Symbol"	"Disease Name"
"CLEC10A"	"MESO"
"CLEC2D"	"MESO"
"CLEC4A"	"MESO"
"CLEC4E"	"MESO"
"CLEC7A"	"MESO"
"CLECL1"	"MESO"
"CLN8"	"MESO"
"CMPK2"	"MESO"
"CNOT10"	"MESO"
"CNOT6L"	"MESO"
"COTL1"	"MESO"
"CPM"	"MESO"
"CPNE5"	"MESO"
"CPPED1"	"MESO"
"CPSF2"	"MESO"
"CR1"	"MESO"
"CRLF2"	"MESO"
"CRLF3"	"MESO"
"CRTAM"	"MESO"
"CSF1R"	"MESO"
"CSF2RB"	"MESO"
"CSF3R"	"MESO"
"CSGALNACT2"	"MESO"
"CSK"	"MESO"
"CST7"	"MESO"
"CTLA4"	"MESO"
"CTSD"	"MESO"
"CTSL1"	"MESO"
"CTSW"	"MESO"
"CTSZ"	"MESO"
"CXCL10"	"MESO"
"CXCL11"	"MESO"
"CXCL9"	"MESO"
"CXCR2"	"MESO"
"CXCR6"	"MESO"
"CXorf38"	"MESO"
"CYB5R4"	"MESO"
"CYBA"	"MESO"
"CYBB"	"MESO"
"CYLD"	"MESO"
"CYP1B1"	"MESO"
"CYSLTR1"	"MESO"
"CYTH1"	"MESO"
"CYTH4"	"MESO"
"CYTIP"	"MESO"
"DAPP1"	"MESO"
"DDX21"	"MESO"
"DDX60L"	"MESO"
"DEF6"	"MESO"
"DENND2D"	"MESO"
"DNAJC1"	"MESO"
"DNAJC5B"	"MESO"
"DOCK10"	"MESO"
"DOCK2"	"MESO"
"DOCK8"	"MESO"
"DOK3"	"MESO"
"DPEP2"	"MESO"
"DPH3"	"MESO"
"DTX3L"	"MESO"
"DUSP2"	"MESO"
"DUSP4"	"MESO"
"DUSP5"	"MESO"
"DYNC1H1"	"MESO"
"EAF2"	"MESO"
"EBI3"	"MESO"
"EDEM1"	"MESO"
"EFHD2"	"MESO"
"EFTUD2"	"MESO"
"EHD4"	"MESO"
"EIF2C4"	"MESO"
"EMILIN2"	"MESO"
"EMR2"	"MESO"
"EMR3"	"MESO"
"ENTPD1"	"MESO"
"EOMES"	"MESO"
"ETV6"	"MESO"
"EVI2A"	"MESO"
"EVI2B"	"MESO"
"EVL"	"MESO"
"FAIM3"	"MESO"
"FAM101B"	"MESO"
"FAM113B"	"MESO"
"FAM129A"	"MESO"
"FAM129C"	"MESO"
"FAM26F"	"MESO"
"FAM46C"	"MESO"
"FAM49A"	"MESO"
"FAM49B"	"MESO"
"FAM55C"	"MESO"
"FASLG"	"MESO"
"FAS"	"MESO"
"FBXO33"	"MESO"
"FBXO6"	"MESO"
"FCAR"	"MESO"
"FCGR2A"	"MESO"
"FCN1"	"MESO"
"FCRL1"	"MESO"
"FCRL2"	"MESO"
"FCRL3"	"MESO"
"FCRL5"	"MESO"
"FCRLA"	"MESO"
"FERMT3"	"MESO"
"FFAR2"	"MESO"
"FGD3"	"MESO"
"FGFBP2"	"MESO"
"FGL2"	"MESO"
"FGR"	"MESO"
"FLI1"	"MESO"
"FLJ10357"	"MESO"
"FMNL1"	"MESO"
"FNBP1"	"MESO"
"FNDC3B"	"MESO"
"FOXN2"	"MESO"
"FPR1"	"MESO"
"FPR2"	"MESO"
"FPR3"	"MESO"
"FXYD5"	"MESO"
"FYB"	"MESO"
"GBP1"	"MESO"
"GBP5"	"MESO"
"GGTA1"	"MESO"
"GIMAP2"	"MESO"
"GIMAP4"	"MESO"
"GIMAP5"	"MESO"
"GIMAP6"	"MESO"
"GIMAP7"	"MESO"
"GLA"	"MESO"
"GLCCI1"	"MESO"
"GLIPR1"	"MESO"
"GLIPR2"	"MESO"
"GLT1D1"	"MESO"
"GLT25D1"	"MESO"
"GMFG"	"MESO"
"GMIP"	"MESO"
"GNA15"	"MESO"
"GNB4"	"MESO"
"GNG2"	"MESO"
"GNPTAB"	"MESO"
"GNS"	"MESO"
"GPR114"	"MESO"
"GPR132"	"MESO"
"GPR15"	"MESO"
"GPR171"	"MESO"
"GPR183"	"MESO"
"GPR18"	"MESO"
"GPR65"	"MESO"
"GPR68"	"MESO"
"GPSM3"	"MESO"
"GRB2"	"MESO"
"GSN"	"MESO"
"GZMA"	"MESO"
"GZMB"	"MESO"
"GZMH"	"MESO"
"GZMK"	"MESO"
"GZMM"	"MESO"
"HAVCR2"	"MESO"
"HBEGF"	"MESO"
"HCK"	"MESO"
"HCLS1"	"MESO"
"HCST"	"MESO"
"HECA"	"MESO"
"HLA-DOB"	"MESO"
"HLA-DQA1"	"MESO"
"HLA-DQB1"	"MESO"
"HLX"	"MESO"
"HMHA1"	"MESO"
"HMOX1"	"MESO"
"HNRNPC"	"MESO"
"HPSE"	"MESO"
"HS3ST3B1"	"MESO"
"HVCN1"	"MESO"
"ICAM2"	"MESO"
"ICAM3"	"MESO"
"ICOS"	"MESO"
"IDO1"	"MESO"
"IFI35"	"MESO"
"IFI44L"	"MESO"
"IFI44"	"MESO"
"IFI6"	"MESO"
"IFIH1"	"MESO"
"IFIT3"	"MESO"
"IFNG"	"MESO"
"IGF2R"	"MESO"
"IGSF6"	"MESO"
"IKBIP"	"MESO"
"IKZF1"	"MESO"
"IL10RA"	"MESO"
"IL12B"	"MESO"
"IL15"	"MESO"
"IL17RA"	"MESO"
"IL18RAP"	"MESO"
"IL24"	"MESO"
"IL27RA"	"MESO"
"IL2RA"	"MESO"
"IL2RB"	"MESO"
"IL2RG"	"MESO"
"IL32"	"MESO"
"IL3RA"	"MESO"
"IL4R"	"MESO"
"IL6R"	"MESO"
"IL6"	"MESO"
"INPP5D"	"MESO"
"IRAK2"	"MESO"
"IRF1"	"MESO"
"IRF2"	"MESO"
"IRF4"	"MESO"
"IRF8"	"MESO"
"ISG20"	"MESO"
"ITGA4"	"MESO"
"ITGAL"	"MESO"
"ITGAX"	"MESO"
"ITGB7"	"MESO"
"ITK"	"MESO"
"JAK1"	"MESO"
"JAK3"	"MESO"
"KBTBD8"	"MESO"
"KCTD12"	"MESO"
"KIAA0125"	"MESO"
"KIAA1949"	"MESO"
"KIR2DL3"	"MESO"
"KIR2DL4"	"MESO"
"KIR3DL1"	"MESO"
"KLF6"	"MESO"
"KLHL14"	"MESO"
"KLHL6"	"MESO"
"KLRB1"	"MESO"
"KLRD1"	"MESO"
"KLRF1"	"MESO"
"KLRG1"	"MESO"
"KLRK1"	"MESO"
"KYNU"	"MESO"
"LAG3"	"MESO"
"LAT2"	"MESO"
"LCK"	"MESO"
"LCP1"	"MESO"
"LCP2"	"MESO"
"LFNG"	"MESO"
"LIF"	"MESO"
"LILRA1"	"MESO"
"LILRA6"	"MESO"
"LILRB1"	"MESO"
"LILRB2"	"MESO"
"LILRB3"	"MESO"
"LIMS1"	"MESO"
"LITAF"	"MESO"
"LOC283663"	"MESO"
"LOC374443"	"MESO"
"LPXN"	"MESO"
"LRMP"	"MESO"
"LRP10"	"MESO"
"LRRC8C"	"MESO"
"LSP1"	"MESO"
"LST1"	"MESO"
"LTA"	"MESO"
"LTB"	"MESO"
"LY9"	"MESO"
"LYAR"	"MESO"
"LYN"	"MESO"
"LYST"	"MESO"
"M6PR"	"MESO"
"MAN1A1"	"MESO"
"MAN2A1"	"MESO"
"MAP4K1"	"MESO"
"MARCH1"	"MESO"
"MARCKS"	"MESO"
"MBD2"	"MESO"
"MBNL1"	"MESO"
"MCM5"	"MESO"
"MCOLN2"	"MESO"
"MEFV"	"MESO"
"MEI1"	"MESO"
"MFNG"	"MESO"
"MGAT2"	"MESO"
"MGC29506"	"MESO"
"MIR155HG"	"MESO"
"MMP19"	"MESO"
"MMP25"	"MESO"
"MMP9"	"MESO"
"MNDA"	"MESO"
"MOBKL1B"	"MESO"
"MPEG1"	"MESO"
"MREG"	"MESO"
"MS4A6A"	"MESO"
"MS4A7"	"MESO"
"MTF1"	"MESO"
"MTHFD1L"	"MESO"
"MTHFD2"	"MESO"
"MX2"	"MESO"
"MXD1"	"MESO"
"MYO1F"	"MESO"
"MYO1G"	"MESO"
"NADK"	"MESO"
"NAGA"	"MESO"
"NAGK"	"MESO"
"NAIP"	"MESO"
"NAV1"	"MESO"
"NBN"	"MESO"
"NCEH1"	"MESO"
"NCF2"	"MESO"
"NCF4"	"MESO"
"NCKAP1L"	"MESO"
"NCR3"	"MESO"
"NCRNA00158"	"MESO"
"NECAP2"	"MESO"
"NEK6"	"MESO"
"NFAM1"	"MESO"
"NFATC2"	"MESO"
"NFKB1"	"MESO"
"NFKBID"	"MESO"
"NGLY1"	"MESO"
"NIN"	"MESO"
"NIP7"	"MESO"
"NKG7"	"MESO"
"NLRC3"	"MESO"
"NLRC5"	"MESO"
"NLRP7"	"MESO"
"NMI"	"MESO"
"NPC1"	"MESO"
"NPL"	"MESO"
"NR4A3"	"MESO"
"NRBF2"	"MESO"
"NRP1"	"MESO"
"NRP2"	"MESO"
"NUB1"	"MESO"
"NUMB"	"MESO"
"OAS2"	"MESO"
"OAS3"	"MESO"
"OBFC2A"	"MESO"
"OSBPL11"	"MESO"
"OSM"	"MESO"
"OTUD1"	"MESO"
"OXNAD1"	"MESO"
"P2RX5"	"MESO"
"P2RY13"	"MESO"
"P2RY8"	"MESO"
"PAK2"	"MESO"
"PARP9"	"MESO"
"PARVG"	"MESO"
"PATL1"	"MESO"
"PATL2"	"MESO"
"PDCD1LG2"	"MESO"
"PDE4B"	"MESO"
"PELI1"	"MESO"
"PFKFB3"	"MESO"
"PGD"	"MESO"
"PI4K2A"	"MESO"
"PIK3CD"	"MESO"
"PIK3IP1"	"MESO"
"PIK3R5"	"MESO"
"PILRA"	"MESO"
"PIM2"	"MESO"
"PIP4K2A"	"MESO"
"PLA2G7"	"MESO"
"PLD1"	"MESO"
"PLEKHB2"	"MESO"
"PLEK"	"MESO"
"PLXNC1"	"MESO"
"PNOC"	"MESO"
"POLE3"	"MESO"
"POU2F2"	"MESO"
"PPM1F"	"MESO"
"PPP1R2"	"MESO"
"PPT1"	"MESO"
"PRDM1"	"MESO"
"PREX1"	"MESO"
"PRF1"	"MESO"
"PRKCH"	"MESO"
"PRKCQ"	"MESO"
"PSMD11"	"MESO"
"PTAFR"	"MESO"
"PTEN"	"MESO"
"PTGDR"	"MESO"
"PTGER2"	"MESO"
"PTPN1"	"MESO"
"PTPN22"	"MESO"
"PTPN6"	"MESO"
"PTPN7"	"MESO"
"PTPRCAP"	"MESO"
"PTPRC"	"MESO"
"PTPRE"	"MESO"
"PTPRJ"	"MESO"
"PTX3"	"MESO"
"PVRIG"	"MESO"
"PVRL2"	"MESO"
"PYHIN1"	"MESO"
"QPCT"	"MESO"
"RALB"	"MESO"
"RALGPS2"	"MESO"
"RAPGEF1"	"MESO"
"RASAL2"	"MESO"
"RASAL3"	"MESO"
"RASGRP1"	"MESO"
"RASGRP2"	"MESO"
"RASGRP3"	"MESO"
"RASSF2"	"MESO"
"RASSF4"	"MESO"
"RBM8A"	"MESO"
"RCSD1"	"MESO"
"RECK"	"MESO"
"RELB"	"MESO"
"RELT"	"MESO"
"REL"	"MESO"
"RGL4"	"MESO"
"RGS18"	"MESO"
"RGS19"	"MESO"
"RGS1"	"MESO"
"RHOG"	"MESO"
"RHOH"	"MESO"
"RIPK2"	"MESO"
"RNASE6"	"MESO"
"RNF125"	"MESO"
"RNF144B"	"MESO"
"RNF149"	"MESO"
"RNF166"	"MESO"
"RNF19B"	"MESO"
"RNF213"	"MESO"
"ROD1"	"MESO"
"RPIA"	"MESO"
"RRAGC"	"MESO"
"RSAD2"	"MESO"
"RUNX3"	"MESO"
"S100A12"	"MESO"
"S1PR4"	"MESO"
"SAMD3"	"MESO"
"SAMD9L"	"MESO"
"SAMHD1"	"MESO"
"SAMSN1"	"MESO"
"SASH3"	"MESO"
"SCO2"	"MESO"
"SEC14L1"	"MESO"
"SEL1L3"	"MESO"
"SELPLG"	"MESO"
"SEPT1"	"MESO"
"SEPT6"	"MESO"
"SFMBT2"	"MESO"
"SFRS2IP"	"MESO"
"SH2B3"	"MESO"
"SH2D2A"	"MESO"
"SHKBP1"	"MESO"
"SIAH2"	"MESO"
"SIGLEC1"	"MESO"
"SLAMF1"	"MESO"
"SLAMF7"	"MESO"
"SLAMF8"	"MESO"
"SLA"	"MESO"
"SLC15A3"	"MESO"
"SLC15A4"	"MESO"
"SLC16A6"	"MESO"
"SLC2A6"	"MESO"
"SLC31A1"	"MESO"
"SLC31A2"	"MESO"
"SLC38A6"	"MESO"
"SLC6A6"	"MESO"
"SLC7A1"	"MESO"
"SLFN5"	"MESO"
"SMAP2"	"MESO"
"SMEK1"	"MESO"
"SNAP23"	"MESO"
"SNX11"	"MESO"
"SNX9"	"MESO"
"SOAT1"	"MESO"
"SOCS1"	"MESO"
"SP110"	"MESO"
"SP140L"	"MESO"
"SPI1"	"MESO"
"SPIB"	"MESO"
"SPRED1"	"MESO"
"SSH2"	"MESO"
"SSR3"	"MESO"
"ST8SIA4"	"MESO"
"STAB1"	"MESO"
"STAMBPL1"	"MESO"
"STAP1"	"MESO"
"STAT1"	"MESO"
"STAT4"	"MESO"
"STK10"	"MESO"
"STK17A"	"MESO"
"STK17B"	"MESO"
"STK38"	"MESO"
"STK40"	"MESO"
"STK4"	"MESO"
"STX11"	"MESO"
"SUSD1"	"MESO"
"SWAP70"	"MESO"
"SYK"	"MESO"
"SYTL3"	"MESO"
"TAGAP"	"MESO"
"TAP1"	"MESO"
"TAP2"	"MESO"
"TBC1D10C"	"MESO"
"TBX21"	"MESO"
"TBXAS1"	"MESO"
"TDP1"	"MESO"
"TFEC"	"MESO"
"TGFA"	"MESO"
"THBS1"	"MESO"
"TIFAB"	"MESO"
"TIGIT"	"MESO"
"TLR10"	"MESO"
"TLR1"	"MESO"
"TLR2"	"MESO"
"TLR4"	"MESO"
"TLR8"	"MESO"
"TM6SF1"	"MESO"
"TMC6"	"MESO"
"TMC8"	"MESO"
"TMEM149"	"MESO"
"TMEM154"	"MESO"
"TMEM156"	"MESO"
"TMEM71"	"MESO"
"TMIGD2"	"MESO"
"TNFAIP3"	"MESO"
"TNFAIP6"	"MESO"
"TNFRSF10C"	"MESO"
"TNFRSF17"	"MESO"
"TNFRSF18"	"MESO"
"TNFRSF1B"	"MESO"
"TNFRSF4"	"MESO"
"TNFRSF9"	"MESO"
"TNFSF13B"	"MESO"
"TNFSF8"	"MESO"
"TNF"	"MESO"
"TNIP3"	"MESO"
"TPP1"	"MESO"
"TRAF1"	"MESO"
"TRAF3IP3"	"MESO"
"TRAFD1"	"MESO"
"TRAM2"	"MESO"
"TRAT1"	"MESO"
"TRIM38"	"MESO"
"TRPV2"	"MESO"
"TSC22D3"	"MESO"
"TYMP"	"MESO"
"UBE2F"	"MESO"
"UBE2G1"	"MESO"
"UBE2J1"	"MESO"
"UBE2Z"	"MESO"
"UCP2"	"MESO"
"UGCG"	"MESO"
"USP15"	"MESO"
"USP18"	"MESO"
"VASP"	"MESO"
"VNN2"	"MESO"
"VPREB3"	"MESO"
"WAS"	"MESO"
"WDR1"	"MESO"
"WIPF1"	"MESO"
"WTAP"	"MESO"
"XAF1"	"MESO"
"XCL1"	"MESO"
"XPO6"	"MESO"
"YME1L1"	"MESO"
"YWHAB"	"MESO"
"YY1"	"MESO"
"ZAP70"	"MESO"
"ZBP1"	"MESO"
"ZBTB1"	"MESO"
"ZC3HAV1"	"MESO"
"ZCCHC2"	"MESO"
"ZCCHC6"	"MESO"
"ZDHHC18"	"MESO"
"ZEB2"	"MESO"
"ZNF746"	"MESO"
"ZNFX1"	"MESO"
"AP1S2"	"OV"
"CST7"	"OV"
"CCL19"	"OV"
"CD38"	"OV"
"GRB2"	"OV"
"SAMSN1"	"OV"
"C13orf18"	"OV"
"CD53"	"OV"
"ARHGAP15"	"OV"
"HK3"	"OV"
"TFEC"	"OV"
"CASP1"	"OV"
"FAM49A"	"OV"
"UBE2J1"	"OV"
"ELF1"	"OV"
"C19orf22"	"OV"
"NR4A3"	"OV"
"C17orf62"	"OV"
"CRLF3"	"OV"
"AMPD3"	"OV"
"FPR1"	"OV"
"FMNL1"	"OV"
"OGFRL1"	"OV"
"FCGR2A"	"OV"
"MAN1A1"	"OV"
"PTGER2"	"OV"
"SLC31A1"	"OV"
"SAMHD1"	"OV"
"TAP2"	"OV"
"EFHD2"	"OV"
"IER5"	"OV"
"RASGRP3"	"OV"
"LRMP"	"OV"
"CHST12"	"OV"
"SLC15A3"	"OV"
"TNIP1"	"OV"
"RHOG"	"OV"
"ITGAX"	"OV"
"IRF2"	"OV"
"IL10RA"	"OV"
"ADAM8"	"OV"
"CD84"	"OV"
"CLEC5A"	"OV"
"MAF"	"OV"
"FNDC3B"	"OV"
"IGSF6"	"OV"
"SDF2L1"	"OV"
"NINJ1"	"OV"
"TREM1"	"OV"
"FKBP11"	"OV"
"MAFF"	"OV"
"LY96"	"OV"
"FLVCR2"	"OV"
"KLRB1"	"OV"
"IL2RG"	"OV"
"UGCG"	"OV"
"ZAP70"	"OV"
"PTPRCAP"	"OV"
"HBEGF"	"OV"
"CTSW"	"OV"
"RNASE2"	"OV"
"CD40"	"OV"
"LPXN"	"OV"
"CD58"	"OV"
"TRAT1"	"OV"
"KLF6"	"OV"
"ITGB7"	"OV"
"RNF19B"	"OV"
"CAPG"	"OV"
"SLAMF8"	"OV"
"CAP1"	"OV"
"WAS"	"OV"
"SOAT1"	"OV"
"DFNA5"	"OV"
"RAP2B"	"OV"
"ITGAM"	"OV"
"CCR1"	"OV"
"LYN"	"OV"
"LILRB1"	"OV"
"TPP1"	"OV"
"MBNL1"	"OV"
"IQGAP1"	"OV"
"GPSM3"	"OV"
"TNFRSF1B"	"OV"
"ISG20"	"OV"
"CXCL1"	"OV"
"EDEM1"	"OV"
"CD96"	"OV"
"IFNGR1"	"OV"
"MYO1F"	"OV"
"APOBEC3G"	"OV"
"PPM1F"	"OV"
"GIMAP5"	"OV"
"AIM2"	"OV"
"TIMP2"	"OV"
"KCTD12"	"OV"
"MFNG"	"OV"
"TFPI2"	"OV"
"NPC1"	"OV"
"HLX"	"OV"
"BIRC3"	"OV"
"ARRB2"	"OV"
"CSF3R"	"OV"
"TLR1"	"OV"
"SERPINB9"	"OV"
"EVI2A"	"OV"
"GMFG"	"OV"
"LIF"	"OV"
"CD300A"	"OV"
"TMED9"	"OV"
"FAIM3"	"OV"
"CSTA"	"OV"
"RASSF4"	"OV"
"CYB5R4"	"OV"
"DSE"	"OV"
"ATG7"	"OV"
"GNS"	"OV"
"PTGS2"	"OV"
"CD2"	"OV"
"PRF1"	"OV"
"LST1"	"OV"
"PIK3CD"	"OV"
"BCL11B"	"OV"
"GPR18"	"OV"
"CD86"	"OV"
"RGS1"	"OV"
"PTPRC"	"OV"
"ZCCHC6"	"OV"
"LDLRAP1"	"OV"
"LILRB3"	"OV"
"SPI1"	"OV"
"CLEC7A"	"OV"
"SELPLG"	"OV"
"CYBB"	"OV"
"PDE4B"	"OV"
"IL1RN"	"OV"
"LCP2"	"OV"
"IL4R"	"OV"
"VASP"	"OV"
"RPS27L"	"OV"
"IL32"	"OV"
"ATXN1"	"OV"
"LCP1"	"OV"
"PRKCH"	"OV"
"ICOS"	"OV"
"NFKB1"	"OV"
"WIPF1"	"OV"
"IGF2R"	"OV"
"SEC24A"	"OV"
"CLEC10A"	"OV"
"PLAUR"	"OV"
"EVL"	"OV"
"TRADD"	"OV"
"CD1C"	"OV"
"DOCK2"	"OV"
"NRP1"	"OV"
"PLEK"	"OV"
"RAB8B"	"OV"
"FAM129A"	"OV"
"ST3GAL1"	"OV"
"CSF1"	"OV"
"SLC2A3"	"OV"
"NRP2"	"OV"
"LAG3"	"OV"
"NECAP2"	"OV"
"NAGA"	"OV"
"PLXNC1"	"OV"
"GZMK"	"OV"
"MNDA"	"OV"
"IFIT2"	"OV"
"NR3C1"	"OV"
"CSK"	"OV"
"LILRA2"	"OV"
"LCK"	"OV"
"GMIP"	"OV"
"CD7"	"OV"
"KYNU"	"OV"
"TBXAS1"	"OV"
"GNA15"	"OV"
"OSTM1"	"OV"
"MAN2A1"	"OV"
"CTSD"	"OV"
"BATF"	"OV"
"P2RY13"	"OV"
"CD244"	"OV"
"IL2RA"	"OV"
"INHBA"	"OV"
"RASGRP1"	"OV"
"SSH1"	"OV"
"RASSF2"	"OV"
"SLC16A3"	"OV"
"TCIRG1"	"OV"
"TRAF1"	"OV"
"CYLD"	"OV"
"ZEB2"	"OV"
"IL16"	"OV"
"CCND2"	"OV"
"UPP1"	"OV"
"CCR5"	"OV"
"IRF8"	"OV"
"ELL2"	"OV"
"CLIC2"	"OV"
"CD69"	"OV"
"CD44"	"OV"
"NCF4"	"OV"
"FGR"	"OV"
"PTPN22"	"OV"
"KIAA1033"	"OV"
"C5AR1"	"OV"
"TNFRSF9"	"OV"
"DUSP5"	"OV"
"CHST11"	"OV"
"RHOH"	"OV"
"DPYD"	"OV"
"PILRA"	"OV"
"TM6SF1"	"OV"
"ATP6V1C1"	"OV"
"SKAP2"	"OV"
"TNFAIP6"	"OV"
"SLA"	"OV"
"CPVL"	"OV"
"TRAM2"	"OV"
"TNFRSF17"	"OV"
"ARHGAP25"	"OV"
"EMR2"	"OV"
"APOBEC3A"	"OV"
"CD83"	"OV"
"SIGLEC1"	"OV"
"DNAJC1"	"OV"
"RRAGC"	"OV"
"FLI1"	"OV"
"ITK"	"OV"
"ITGB2"	"OV"
"GIMAP6"	"OV"
"SLC11A1"	"OV"
"ICAM2"	"OV"
"TNFAIP3"	"OV"
"HLA-DQA1"	"OV"
"IL18RAP"	"OV"
"STK10"	"OV"
"HMHA1"	"OV"
"TREM2"	"OV"
"MMP14"	"OV"
"FXYD5"	"OV"
"STAB1"	"OV"
"GIMAP4"	"OV"
"PLEKHB2"	"OV"
"BIN2"	"OV"
"THBS1"	"OV"
"CD247"	"OV"
"SLAMF7"	"OV"
"CXCL10"	"OV"
"VCAN"	"OV"
"CDKN1A"	"OV"
"TRAF3IP3"	"OV"
"CXCR6"	"OV"
"HPSE"	"OV"
"S100A12"	"OV"
"IFNAR2"	"OV"
"NRBF2"	"OV"
"CX3CR1"	"OV"
"ITGAL"	"OV"
"ACTR2"	"OV"
"BID"	"OV"
"IRF1"	"OV"
"PTPRE"	"OV"
"FCGR2B"	"OV"
"FAS"	"OV"
"BTN3A2"	"OV"
"NCF2"	"OV"
"STAT4"	"OV"
"PDXK"	"OV"
"TAP1"	"OV"
"RIPK2"	"OV"
"MS4A6A"	"OV"
"PVRIG"	"OV"
"SLC43A3"	"OV"
"TRPV2"	"OV"
"CD27"	"OV"
"HSPA6"	"OV"
"QPCT"	"OV"
"MFSD1"	"OV"
"LRP10"	"OV"
"AIF1"	"OV"
"IL6"	"OV"
"PTPN7"	"OV"
"CD37"	"OV"
"GPR65"	"OV"
"LSP1"	"OV"
"CD3G"	"OV"
"TLR4"	"OV"
"IFI35"	"OV"
"GLIPR1"	"OV"
"JAK1"	"OV"
"CLEC4A"	"OV"
"CTSZ"	"OV"
"CSF1R"	"OV"
"NAGK"	"OV"
"STK38"	"OV"
"STK17B"	"OV"
"KCNJ2"	"OV"
"ADAM12"	"OV"
"CRTAM"	"OV"
"ADCY7"	"OV"
"LILRB2"	"OV"
"ABHD2"	"OV"
"TRAM1"	"OV"
"ADAM19"	"OV"
"FYB"	"OV"
"GPR171"	"OV"
"PLD1"	"OV"
"PICALM"	"OV"
"HCK"	"OV"
"CORO1C"	"OV"
"IL13RA1"	"OV"
"CCL4"	"OV"
"TMC6"	"OV"
"C22orf9"	"OV"
"TGFB1"	"OV"
"SLC31A2"	"OV"
"CCR7"	"OV"
"BCL2A1"	"OV"
"PRDM1"	"OV"
"BLNK"	"OV"
"HMOX1"	"OV"
"EBI3"	"OV"
"MGC29506"	"OV"
"PIP4K2A"	"OV"
"SLC2A6"	"OV"
"GBP1"	"OV"
"EVI2B"	"OV"
"EHD4"	"OV"
"NCKAP1L"	"OV"
"PID1"	"OV"
"GZMB"	"OV"
"FCGR3B"	"OV"
"MTDH"	"OV"
"PLA2G7"	"OV"
"IL17RA"	"OV"
"SCO2"	"OV"
"ENTPD1"	"OV"
"RELB"	"OV"
"RAP2C"	"OV"
"TLR2"	"OV"
"MMP19"	"OV"
"VNN2"	"OV"
"CD3E"	"OV"
"PIM2"	"OV"
"CYP1B1"	"OV"
"FGL2"	"OV"
"CYBA"	"OV"
"TXNDC15"	"OV"
"CD1D"	"OV"
"ALOX5"	"OV"
"RNASE6"	"OV"
"SQSTM1"	"OV"
"RFTN1"	"OV"
"IKZF1"	"OV"
"SWAP70"	"OV"
"CXCL11"	"OV"
"RGS19"	"OV"
"HLA-DQB1"	"OV"
"DNAJC3"	"OV"
"LITAF"	"OV"
"STAP1"	"OV"
"NKG7"	"OV"
"CCDC109B"	"OV"
"KLRK1"	"OV"
"LYST"	"OV"
"CCR2"	"OV"
"LTB"	"OV"
"IL15"	"OV"
"LAT2"	"OV"
"ITGA4"	"OV"
"GZMH"	"OV"
"COTL1"	"OV"
"MARCKS"	"OV"
"CD80"	"OV"
"CTSL1"	"OV"
"SLC7A5"	"OV"
"GZMA"	"OV"
"DOCK10"	"OV"
"GNPTAB"	"OV"
"RECK"	"OV"
"CXCL9"	"OV"
"SH2B3"	"OV"
"PTAFR"	"OV"
"AKAP13"	"OV"
"NPL"	"OV"
"IL2RB"	"OV"
"CSF2RB"	"OV"
"FAM49B"	"OV"
"EAF2"	"OV"
"HCLS1"	"OV"
"MMP9"	"OV"
"ABL2"	"PAAD"
"ACAP1"	"PAAD"
"ACAP2"	"PAAD"
"ACTR2"	"PAAD"
"ADAM12"	"PAAD"
"ADAM19"	"PAAD"
"ADAP2"	"PAAD"
"AHRR"	"PAAD"
"AIF1"	"PAAD"
"AIM2"	"PAAD"
"AKAP13"	"PAAD"
"AKNA"	"PAAD"
"ALOX15"	"PAAD"
"ALOX5"	"PAAD"
"AMICA1"	"PAAD"
"AMPD1"	"PAAD"
"ANKRD13A"	"PAAD"
"ANKRD44"	"PAAD"
"AP1S2"	"PAAD"
"APBB1IP"	"PAAD"
"APOBEC3G"	"PAAD"
"ARAP1"	"PAAD"
"ARHGAP15"	"PAAD"
"ARHGAP18"	"PAAD"
"ARHGAP22"	"PAAD"
"ARHGAP25"	"PAAD"
"ARHGAP30"	"PAAD"
"ARHGAP9"	"PAAD"
"ARRB2"	"PAAD"
"ARRDC4"	"PAAD"
"ATM"	"PAAD"
"ATP2B1"	"PAAD"
"ATP6V1A"	"PAAD"
"ATP8B2"	"PAAD"
"ATXN1"	"PAAD"
"BACH2"	"PAAD"
"BANK1"	"PAAD"
"BATF3"	"PAAD"
"BCL11A"	"PAAD"
"BCL11B"	"PAAD"
"BCL2A1"	"PAAD"
"BCL2L11"	"PAAD"
"BIN2"	"PAAD"
"BIRC3"	"PAAD"
"BLK"	"PAAD"
"BLOC1S2"	"PAAD"
"BMP2K"	"PAAD"
"BTLA"	"PAAD"
"BTN3A2"	"PAAD"
"C10orf54"	"PAAD"
"C11orf21"	"PAAD"
"C12orf5"	"PAAD"
"C13orf18"	"PAAD"
"C13orf31"	"PAAD"
"C1orf162"	"PAAD"
"C1orf38"	"PAAD"
"C21orf91"	"PAAD"
"C22orf9"	"PAAD"
"C3orf34"	"PAAD"
"C3orf59"	"PAAD"
"C5AR1"	"PAAD"
"C5orf20"	"PAAD"
"C5orf39"	"PAAD"
"C6orf62"	"PAAD"
"CAMK1D"	"PAAD"
"CAMK4"	"PAAD"
"CAMP"	"PAAD"
"CASP1"	"PAAD"
"CBR3"	"PAAD"
"CCDC109B"	"PAAD"
"CCDC88A"	"PAAD"
"CCL17"	"PAAD"
"CCL19"	"PAAD"
"CCL22"	"PAAD"
"CCL8"	"PAAD"
"CCND2"	"PAAD"
"CCNY"	"PAAD"
"CCR1"	"PAAD"
